date,actual_return,predicted_return,base_price,actual_price,predicted_price,abs_price_error,price_error_pct,explosion_flag
2024-12-09,0.01610115187396466,-0.00043933745473623276,242.83999633789062,246.75,242.73330763199138,4.01669236800862,0.016278388522831286,False
2024-12-10,0.004133755916761572,0.0008541580755263567,246.75,247.77000427246094,246.96076350513613,0.809240767324809,0.0032660965951105416,False
2024-12-11,-0.005166076430661581,0.0007807319052517414,247.77000427246094,246.49000549316406,247.96344621996082,1.4734407267967526,0.00597768953693993,False
2024-12-12,0.005963735599591624,-0.00036545819602906704,246.49000549316406,247.9600067138672,246.39992370041733,1.5600830134498551,0.0062916719277641775,False
2024-12-13,0.0006855870476785153,0.00014087464660406113,247.9600067138672,248.1300048828125,247.99493799218493,0.13506689062757005,0.0005443392091631957,False
2024-12-16,0.011727676403724852,-6.492761895060539e-05,248.1300048828125,251.0399932861328,248.11389439240526,2.9260988937275556,0.011655907313510872,False
2024-12-17,0.009719576588042456,0.000582671957090497,251.0399932861328,253.47999572753906,251.18626725032883,2.2937284772102373,0.009048952642699755,False
2024-12-18,-0.021421779893107784,0.0009926501661539078,253.47999572753906,248.0500030517578,253.7316126874147,5.6816096356568835,0.02290509802763988,False
2024-12-19,0.007014675319362729,-0.001977773616090417,248.0500030517578,249.7899932861328,247.5594163002509,2.2305769858819247,0.008929809223089306,False
2024-12-20,0.018815854651340613,-0.0005116253159940243,249.7899932861328,254.49000549316406,249.66219440188564,4.82781109127842,0.01897053317250253,False
2024-12-23,0.0030649485734630666,0.000540413660928607,254.49000549316406,255.27000427246094,254.62753536870235,0.6424689037585836,0.002516820985644863,False
2024-12-24,0.011478073747524853,0.0005785133689641953,255.27000427246094,258.20001220703125,255.4176813826281,2.7823308244031466,0.010775874100936153,False
2024-12-26,0.003175742710589624,0.0010714398231357336,258.20001220703125,259.0199890136719,258.476657982444,0.543331031227865,0.0020976413183276996,False
2024-12-27,-0.013242192962953925,0.0004762643948197365,259.0199890136719,255.58999633789062,259.1433510119857,3.5533546740950896,0.013902557709643479,False
2024-12-30,-0.013263427513676485,-0.0014403748791664839,255.58999633789062,252.1999969482422,255.22185092779927,3.021853979557079,0.011981974687244901,False
2024-12-31,-0.007057885808230857,-0.0007999066729098558,252.1999969482422,250.4199981689453,251.99826048777544,1.5782623188301272,0.0063024611866874785,False
2025-01-02,-0.026235892155055618,8.007022552192211e-05,250.4199981689453,243.85000610351562,250.4400493546739,6.590043251158278,0.027024987025674994,False
2025-01-03,-0.0020094545044057055,0.0014649087097495794,243.85000610351562,243.36000061035156,244.20722410132916,0.8472234909775977,0.0034813588463705825,False
2025-01-06,0.006738984983297502,0.0016384643968194723,243.36000061035156,245.0,243.7587373069616,1.2412626930384079,0.005066378338932277,False
2025-01-07,-0.011387727698501271,-7.687206380069256e-05,245.0,242.2100067138672,244.98116634436883,2.771159630501643,0.011441144270208991,False
2025-01-08,0.0020229974847978394,-0.00015943706966936588,242.2100067138672,242.6999969482422,242.17138946015214,0.5286074880900458,0.0021780284084749113,False
2025-01-10,-0.024103794471716178,-0.000648116460070014,242.6999969482422,236.85000610351562,242.54269908536108,5.692692981845454,0.02403501302574362,False
2025-01-13,-0.010344150913639716,-0.00039487541653215885,236.85000610351562,234.39999389648438,236.75647985869986,2.356485962215487,0.010053268018667941,False
2025-01-14,-0.004778136289893098,0.0004966722335666418,234.39999389648438,233.27999877929688,234.51641386500094,1.236415085704067,0.005300133282638702,False
2025-01-15,0.019675910330543056,-0.0002014592755585909,233.27999877929688,237.8699951171875,233.23300235974048,4.636992757447018,0.019493811126378453,False
2025-01-16,-0.040400222002010655,-0.0023340287152677774,237.8699951171875,228.25999450683594,237.31479971808338,9.05480521124744,0.039668822523240124,False
2025-01-17,0.007535272330218223,-0.001989103155210614,228.25999450683594,229.97999572753906,227.80596183155404,2.174033895985019,0.009453143474968282,False
2025-01-21,-0.031915803436166845,-0.0016712856013327837,229.97999572753906,222.63999938964844,229.59563347208504,6.955634082436603,0.0312416192126526,False
2025-01-22,0.00534496247156202,0.0008956582751125097,222.63999938964844,223.8300018310547,222.83940874747282,0.9905930835818708,0.004425649267203972,False
2025-01-23,-0.0007594967946863429,-0.0001790344249457121,223.8300018310547,223.66000366210938,223.78992855539127,0.1299248932818955,0.0005809035641355768,False
